row_id,column,error_type,error_value,right_value,missing_value,constraint,tuple_pairs,valid_key,table_difference,source_error_matches_dirty,source_right_matches_clean,annotation_orientation_fixed
6031,categories,pattern_violation,Take Out Restaurants;Hamburgers & Hot Dogs;Restaurants;Family Style Restaurants;American Restaurants,Take Out Restaurants;American Restaurants;Hamburgers & Hot Dogs;Restaurants;Family Style Restaurants,0,,,True,True,True,True,False
6106,name,pattern_violation,café gitane,cafe gitane,0,,,True,True,True,True,False
6166,neighborhood,pattern_violation,Williamsburg - South Side; South Williamsburg,Williamsburg - South Side,0,,,True,True,True,True,False
6270,neighborhood,pattern_violation,Williamsburg - South Side; South Williamsburg,Williamsburg - South Side,0,,,True,True,True,True,False
6290,name,pattern_violation,r_ti mediterranean grill,roti mediterranean grill,0,,,True,True,True,True,False
6310,name,pattern_violation,café zaiya,cafe zaiya,0,,,True,True,True,True,False
6501,name,pattern_violation,cha-an,cha an,0,,,True,True,True,True,False
6579,name,pattern_violation,t-swirl crêpe,t-swirl crepe,0,,,True,True,True,True,False
6660,name,pattern_violation,gratitude cafe,cafe gratitude,0,,,True,True,True,True,False
6673,name,pattern_violation,patsys pizzeria,patsy's pizzeria,0,,,True,True,True,True,False
6699,streetAddress,pattern_violation,60 E 65th St.,60 E 65th St,0,,,True,True,True,True,False
6732,neighborhood,pattern_violation,Williamsburg - South Side; South Williamsburg,Williamsburg - South Side,0,,,True,True,True,True,False
6733,streetAddress,pattern_violation,5W 32nd St,5 W 32nd St,0,,,True,True,True,True,False
6899,name,pattern_violation,café moto,cafe moto,0,,,True,True,True,True,False
6899,neighborhood,pattern_violation,Williamsburg - South Side; South Williamsburg,Williamsburg - South Side,0,,,True,True,True,True,False
6911,name,pattern_violation,tacos baja ensenada,taco's baja ensenada,0,,,True,True,True,True,False
6957,name,pattern_violation,spice cafe,cafe spice,0,,,True,True,True,True,False
6979,name,pattern_violation,vees café,vees cafe,0,,,True,True,True,True,False
7030,name,pattern_violation,aoc,a.o.c.,0,,,True,True,True,True,False
7254,name,pattern_violation,wurstküche,wurstkuche,0,,,True,True,True,True,False
7304,name,pattern_violation,elf café,elf cafe,0,,,True,True,True,True,False
7331,name,pattern_violation,bäco mercat,baco mercat,0,,,True,True,True,True,False
7337,streetAddress,pattern_violation,4905 Santa Monica Blvd.,4905 Santa Monica Blvd,0,,,True,True,True,True,False
7398,streetAddress,pattern_violation,"3909 Beverly Blvd,",3909 Beverly Blvd,0,,,True,True,True,True,False
7450,name,pattern_violation,blu jam café,blu jam cafe,0,,,True,True,True,True,False
7670,name,pattern_violation,la crêperie,la creperie,0,,,True,True,True,True,False
7739,name,pattern_violation,pita cafe,cafe pita,0,,,True,True,True,True,False
7866,name,pattern_violation,m.henry,m henry,0,,,True,True,True,True,False
7922,name,pattern_violation,blaze fast fire__ pizza,blaze fast-fire__ pizza,0,,,True,True,True,True,False
8060,name,pattern_violation,glenns diner,glenn's diner,0,,,True,True,True,True,False
8214,name,pattern_violation,zed451,zed 451,0,,,True,True,True,True,False
8319,name,pattern_violation,cafe ba-ba-reeba!,cafe ba ba reeba,0,,,True,True,True,True,False
8368,name,pattern_violation,iguana café,cafe iguana,0,,,True,True,True,True,False
8515,streetAddress,pattern_violation,9545 Townpark Dr,9545 Town Park Dr,0,,,True,True,True,True,False
8580,name,pattern_violation,backstreet café,backstreet cafe,0,,,True,True,True,True,False
8600,name,pattern_violation,hard rock café,hard rock cafe,0,,,True,True,True,True,False
8611,name,pattern_violation,café rabelais,cafe' rabelais,0,,,True,True,True,True,False
8629,name,pattern_violation,last concert café,last concert cafe,0,,,True,True,True,True,False
8684,name,pattern_violation,barnaby__ café,barnaby__ cafe,0,,,True,True,True,True,False
8738,name,pattern_violation,chama gaúcha brazilian steakhouse,chama gaucha brazilian steakhouse,0,,,True,True,True,True,False
8844,name,pattern_violation,teotihuacan mexican café,teotihuacan mexican cafe,0,,,True,True,True,True,False
8846,streetAddress,pattern_violation,912 St. Emanuel St,912 St Emanuel St,0,,,True,True,True,True,False
8989,name,pattern_violation,barnaby__ café,barnaby__ cafe,0,,,True,True,True,True,False
9010,streetAddress,pattern_violation,602 E 20th St.,602 E 20th St,0,,,True,True,True,True,False
9038,name,pattern_violation,thai jasmine restaurant,jasmine thai restaurant,0,,,True,True,True,True,False
9038,neighborhood,pattern_violation,South Belt/Ellington,Southbelt - Ellington,0,,,True,True,True,True,False
9041,name,pattern_violation,cafe pita +,cafe pita,0,,,True,True,True,True,False
9079,name,pattern_violation,bombay pizza co.,bombay pizza co,0,,,True,True,True,True,False
9227,name,pattern_violation,green eggs café,green eggs cafe,0,,,True,True,True,True,False
9486,name,pattern_violation,green eggs café,green eggs cafe,0,,,True,True,True,True,False
9491,name,pattern_violation,ralphs italian restaurant,ralph's italian restaurant,0,,,True,True,True,True,False
9637,name,pattern_violation,tequilas restaurant,tequila's restaurant,0,,,True,True,True,True,False
9644,name,pattern_violation,ants pants café,ants pants cafe,0,,,True,True,True,True,False
9711,streetAddress,pattern_violation,1901 Callowhill St.,1901 Callowhill St,0,,,True,True,True,True,False
9753,name,pattern_violation,luna café,cafe luna,0,,,True,True,True,True,False
9765,streetAddress,pattern_violation,1211 Walnut St,1121 Walnut St,0,,,True,True,True,True,False
9808,name,pattern_violation,san antonio burger co.,san antonio burger co,0,,,True,True,True,True,False
9849,name,pattern_violation,lüke,luke,0,,,True,True,True,True,False
9891,name,pattern_violation,candlelight coffeehouse,candlelight coffee house,0,,,True,True,True,True,False
9919,name,pattern_violation,demos greek food,demo's greek food,0,,,True,True,True,True,False
9976,name,pattern_violation,thai restaurant,thai thai restaurant,0,,,True,True,True,True,False
10012,name,pattern_violation,brick house tavern + tap,brick house tavern & tap,0,,,True,True,True,True,False
10048,name,pattern_violation,hillcrest sandwich co.,hillcrest sandwich co,0,,,True,True,True,True,False
10115,name,pattern_violation,bay park fish co.,bay park fish co,0,,,True,True,True,True,False
10235,name,pattern_violation,shades oceanfront bistro,shades ocean front bistro,0,,,True,True,True,True,False
10305,name,pattern_violation,searsucker,sear sucker,0,,,True,True,True,True,False
10347,streetAddress,pattern_violation,3770 Hancock St.,3770 Hancock St,0,,,True,True,True,True,False
10491,name,pattern_violation,alfredos pizzeria,alfredo's pizzeria,0,,,True,True,True,True,False
10598,name,pattern_violation,bleu bohéme,bleu boheme,0,,,True,True,True,True,False
10651,name,pattern_violation,café chloe,cafe chloe,0,,,True,True,True,True,False
10718,streetAddress,pattern_violation,2833 Avenida de Portugal,2833 Avenida De Portugal,0,,,True,False,True,True,False
10866,name,pattern_violation,urbano cafe,cafe urbano,0,,,True,True,True,True,False
10979,name,pattern_violation,tampopo japanese cafe,japanese cafe tampopo,0,,,True,True,True,True,False
10996,streetAddress,pattern_violation,325 N St Paul St,325 N St. Paul St,0,,,True,True,True,True,False
11026,name,pattern_violation,café brazil,cafe brazil,0,,,True,True,True,True,False
11108,name,pattern_violation,"cindi__ n.y. delicatessen, restaurant & bakery",cindi__ ny delicatessen restaurant & bakery,0,,,True,True,True,True,False
11156,name,pattern_violation,pie five pizza co.,pie five pizza co,0,,,True,True,True,True,False
11159,streetAddress,pattern_violation,5290 Beltline Rd,5290 Belt Line Rd,0,,,True,True,True,True,False
11169,name,pattern_violation,villa-o,villa o,0,,,True,True,True,True,False
11293,streetAddress,pattern_violation,2120 Mckinney Ave,2120 McKinney Ave,0,,,True,False,True,True,False
11324,streetAddress,pattern_violation,3130 Lemmon Ave.,3130 Lemmon Ave,0,,,True,True,True,True,False
11338,name,pattern_violation,dodies new orleans seafood cafe,dodie's new orleans seafood cafe,0,,,True,True,True,True,False
11371,streetAddress,pattern_violation,3309 Mckinney Ave,3309 McKinney Ave,0,,,True,False,True,True,False
11379,name,pattern_violation,lovers pizza & pasta,lover's pizza & pasta,0,,,True,True,True,True,False
11387,name,pattern_violation,hibashi teppan grill sushi bar,hibashi teppan grill & sushi bar,0,,,True,True,True,True,False
11412,name,pattern_violation,thairrific,thai-rrific,0,,,True,True,True,True,False
11471,name,pattern_violation,opa!,opa,0,,,True,True,True,True,False
11486,name,pattern_violation,bill__ café,bill__ cafe,0,,,True,True,True,True,False
11492,name,pattern_violation,día de pesca,dia de pesca,0,,,True,True,True,True,False
11609,name,pattern_violation,sa-by thai cuisine,s a-by thai cuisine,0,,,True,True,True,True,False
11659,streetAddress,pattern_violation,834 Blossom Hill Rd.,834 Blossom Hill Rd,0,,,True,True,True,True,False
11685,name,pattern_violation,specialty__ cafe & bakery,specialty__ bakery & cafe,0,,,True,True,True,True,False
11774,streetAddress,pattern_violation,172 S. Market St.,172 S Market St,0,,,True,True,True,True,False
11779,name,pattern_violation,scotts seafood san jose,scott's seafood san jose,0,,,True,True,True,True,False
11861,name,pattern_violation,king eggroll,king egg roll,0,,,True,True,True,True,False
11882,streetAddress,pattern_violation,1205 the Alameda Ste 30,1205 The Alameda Ste 30,0,,,True,False,True,True,False
12002,streetAddress,pattern_violation,1000 El Paseo de Saratoga,1000 El Paseo De Saratoga,0,,,True,False,True,True,False
